"Date","6Mo","5Yr","10Yr","GDP","UNRATE","CPIAUCNS","SP500_Close","Fedrate"
2019-04-17,2.47,2.4,2.59,21397.938,3.7,255.548,2900.44995117188,2.42
2019-04-18,2.47,2.38,2.57,21397.938,3.7,255.548,2905.03002929688,2.43
2019-04-22,2.47,2.39,2.59,21397.938,3.7,255.548,2907.96997070312,2.44
2019-04-23,2.46,2.36,2.57,21397.938,3.7,255.548,2933.67993164062,2.44
2019-04-24,2.46,2.32,2.53,21397.938,3.7,255.548,2927.25,2.44
2019-04-25,2.46,2.33,2.54,21397.938,3.7,255.548,2926.169921875,2.44
2019-04-26,2.46,2.29,2.51,21397.938,3.7,255.548,2939.8798828125,2.44
2019-04-29,2.47,2.32,2.54,21397.938,3.7,255.548,2943.03002929688,2.45
2019-04-30,2.46,2.28,2.51,21397.938,3.7,255.548,2945.830078125,2.45
2019-05-01,2.44,2.31,2.52,21397.938,3.6,256.092,2923.72998046875,2.45
2019-05-02,2.46,2.34,2.55,21397.938,3.6,256.092,2917.52001953125,2.41
2019-05-03,2.46,2.33,2.54,21397.938,3.6,256.092,2945.63989257812,2.4
2019-05-06,2.46,2.3,2.51,21397.938,3.6,256.092,2932.46997070312,2.4
2019-05-07,2.46,2.25,2.45,21397.938,3.6,256.092,2884.05004882812,2.4
2019-05-08,2.45,2.28,2.49,21397.938,3.6,256.092,2879.419921875,2.39
2019-05-09,2.46,2.25,2.45,21397.938,3.6,256.092,2870.71997070312,2.38
2019-05-10,2.45,2.26,2.47,21397.938,3.6,256.092,2881.39990234375,2.38
2019-05-13,2.42,2.18,2.4,21397.938,3.6,256.092,2811.8701171875,2.38
2019-05-14,2.43,2.2,2.42,21397.938,3.6,256.092,2834.40991210938,2.38
2019-05-15,2.43,2.15,2.37,21397.938,3.6,256.092,2850.9599609375,2.4
2019-05-16,2.43,2.18,2.4,21397.938,3.6,256.092,2876.32006835938,2.39
2019-05-17,2.42,2.17,2.39,21397.938,3.6,256.092,2859.53002929688,2.39
2019-05-20,2.42,2.21,2.41,21397.938,3.6,256.092,2840.22998046875,2.39
2019-05-21,2.42,2.23,2.43,21397.938,3.6,256.092,2864.36010742188,2.39
2019-05-22,2.41,2.19,2.39,21397.938,3.6,256.092,2856.27001953125,2.38
2019-05-23,2.4,2.11,2.31,21397.938,3.6,256.092,2822.23999023438,2.38
2019-05-24,2.39,2.12,2.32,21397.938,3.6,256.092,2826.06005859375,2.38
2019-05-28,2.38,2.06,2.26,21397.938,3.6,256.092,2802.38989257812,2.39
2019-05-29,2.38,2.05,2.25,21397.938,3.6,256.092,2783.02001953125,2.39
2019-05-30,2.4,2.03,2.22,21397.938,3.6,256.092,2788.86010742188,2.39
2019-05-31,2.35,1.93,2.14,21397.938,3.6,256.092,2752.06005859375,2.4
2019-06-03,2.31,1.83,2.07,21397.938,3.6,256.143,2744.44995117188,2.38
2019-06-04,2.29,1.89,2.12,21397.938,3.6,256.143,2803.27001953125,2.38
2019-06-05,2.25,1.86,2.12,21397.938,3.6,256.143,2826.14990234375,2.38
2019-06-06,2.22,1.88,2.12,21397.938,3.6,256.143,2843.48999023438,2.37
2019-06-07,2.15,1.85,2.09,21397.938,3.6,256.143,2873.34008789062,2.37
2019-06-10,2.21,1.91,2.15,21397.938,3.6,256.143,2886.72998046875,2.37
2019-06-11,2.21,1.92,2.15,21397.938,3.6,256.143,2885.71997070312,2.37
2019-06-12,2.2,1.88,2.13,21397.938,3.6,256.143,2879.84008789062,2.37
2019-06-13,2.18,1.84,2.1,21397.938,3.6,256.143,2891.63989257812,2.37
2019-06-14,2.18,1.85,2.09,21397.938,3.6,256.143,2886.97998046875,2.36
2019-06-17,2.2,1.85,2.09,21397.938,3.6,256.143,2889.669921875,2.38
2019-06-18,2.2,1.83,2.06,21397.938,3.6,256.143,2917.75,2.37
2019-06-19,2.11,1.77,2.03,21397.938,3.6,256.143,2926.4599609375,2.37
2019-06-20,2.04,1.74,2.01,21397.938,3.6,256.143,2954.17993164062,2.37
2019-06-21,2.05,1.8,2.07,21397.938,3.6,256.143,2950.4599609375,2.38
2019-06-24,2.1,1.75,2.02,21397.938,3.6,256.143,2945.35009765625,2.38
2019-06-25,2.1,1.73,2,21397.938,3.6,256.143,2917.3798828125,2.38
2019-06-26,2.12,1.8,2.05,21397.938,3.6,256.143,2913.78002929688,2.38
2019-06-27,2.12,1.76,2.01,21397.938,3.6,256.143,2924.919921875,2.38
2019-06-28,2.09,1.76,2,21397.938,3.6,256.143,2941.76000976562,2.4
2019-07-01,2.1,1.79,2.03,21717.171,3.7,256.571,2964.330078125,2.39
2019-07-02,2.09,1.75,1.98,21717.171,3.7,256.571,2973.01000976562,2.4
2019-07-03,2.08,1.74,1.96,21717.171,3.7,256.571,2995.82006835938,2.41
2019-07-05,2.14,1.84,2.04,21717.171,3.7,256.571,2990.40991210938,2.42
2019-07-08,2.14,1.86,2.05,21717.171,3.7,256.571,2975.94995117188,2.41
2019-07-09,2.15,1.88,2.07,21717.171,3.7,256.571,2979.6298828125,2.41
2019-07-10,2.07,1.82,2.07,21717.171,3.7,256.571,2993.07006835938,2.41
2019-07-11,2.08,1.88,2.13,21717.171,3.7,256.571,2999.90991210938,2.4
2019-07-12,2.07,1.86,2.12,21717.171,3.7,256.571,3013.77001953125,2.38
2019-07-15,2.06,1.84,2.09,21717.171,3.7,256.571,3014.30004882812,2.4
2019-07-16,2.06,1.88,2.13,21717.171,3.7,256.571,3004.0400390625,2.41
2019-07-17,2.04,1.83,2.06,21717.171,3.7,256.571,2984.419921875,2.41
2019-07-18,2.01,1.78,2.04,21717.171,3.7,256.571,2995.11010742188,2.41
2019-07-19,2.03,1.8,2.05,21717.171,3.7,256.571,2976.61010742188,2.41
2019-07-22,2.08,1.8,2.05,21717.171,3.7,256.571,2985.03002929688,2.4
2019-07-23,2.09,1.83,2.08,21717.171,3.7,256.571,3005.46997070312,2.4
2019-07-24,2.08,1.82,2.05,21717.171,3.7,256.571,3019.56005859375,2.4
2019-07-25,2.08,1.85,2.08,21717.171,3.7,256.571,3003.669921875,2.4
2019-07-26,2.1,1.85,2.08,21717.171,3.7,256.571,3025.86010742188,2.4
2019-07-29,2.1,1.84,2.06,21717.171,3.7,256.571,3020.96997070312,2.4
2019-07-30,2.07,1.84,2.06,21717.171,3.7,256.571,3013.17993164062,2.39
2019-07-31,2.1,1.84,2.02,21717.171,3.7,256.571,2980.3798828125,2.4
2019-08-01,2.04,1.68,1.9,21717.171,3.6,256.558,2953.56005859375,2.14
2019-08-02,2.02,1.66,1.86,21717.171,3.6,256.558,2932.05004882812,2.14
2019-08-05,1.99,1.55,1.75,21717.171,3.6,256.558,2844.73999023438,2.13
2019-08-06,2,1.53,1.73,21717.171,3.6,256.558,2881.77001953125,2.13
2019-08-07,1.95,1.52,1.71,21717.171,3.6,256.558,2883.97998046875,2.12
2019-08-08,1.96,1.54,1.72,21717.171,3.6,256.558,2938.09008789062,2.12
2019-08-09,1.95,1.57,1.74,21717.171,3.6,256.558,2918.64990234375,2.12
2019-08-12,1.94,1.49,1.65,21717.171,3.6,256.558,2882.69995117188,2.12
2019-08-13,1.96,1.57,1.68,21717.171,3.6,256.558,2926.32006835938,2.12
2019-08-14,1.92,1.51,1.59,21717.171,3.6,256.558,2840.60009765625,2.12
2019-08-15,1.86,1.42,1.52,21717.171,3.6,256.558,2847.60009765625,2.13
2019-08-16,1.85,1.42,1.55,21717.171,3.6,256.558,2888.67993164062,2.13
2019-08-19,1.9,1.47,1.6,21717.171,3.6,256.558,2923.64990234375,2.13
2019-08-20,1.89,1.42,1.55,21717.171,3.6,256.558,2900.51000976562,2.13
2019-08-21,1.9,1.47,1.59,21717.171,3.6,256.558,2924.42993164062,2.12
2019-08-22,1.91,1.5,1.62,21717.171,3.6,256.558,2922.94995117188,2.12
2019-08-23,1.87,1.4,1.52,21717.171,3.6,256.558,2847.11010742188,2.12
2019-08-26,1.9,1.43,1.54,21717.171,3.6,256.558,2878.3798828125,2.12
2019-08-27,1.94,1.4,1.49,21717.171,3.6,256.558,2869.15991210938,2.12
2019-08-28,1.89,1.37,1.47,21717.171,3.6,256.558,2887.93994140625,2.12
2019-08-29,1.89,1.4,1.5,21717.171,3.6,256.558,2924.580078125,2.12
2019-08-30,1.89,1.39,1.5,21717.171,3.6,256.558,2926.4599609375,2.13
2019-09-03,1.88,1.35,1.47,21717.171,3.5,256.759,2906.27001953125,2.13
2019-09-04,1.87,1.32,1.47,21717.171,3.5,256.759,2937.78002929688,2.13
2019-09-05,1.88,1.43,1.57,21717.171,3.5,256.759,2976,2.13
2019-09-06,1.88,1.42,1.55,21717.171,3.5,256.759,2978.7099609375,2.12
2019-09-09,1.87,1.49,1.63,21717.171,3.5,256.759,2978.42993164062,2.13
2019-09-10,1.89,1.58,1.72,21717.171,3.5,256.759,2979.38989257812,2.13
2019-09-11,1.88,1.6,1.75,21717.171,3.5,256.759,3000.92993164062,2.13
2019-09-12,1.9,1.65,1.79,21717.171,3.5,256.759,3009.57006835938,2.13
2019-09-13,1.92,1.75,1.9,21717.171,3.5,256.759,3007.38989257812,2.14
2019-09-16,1.93,1.69,1.84,21717.171,3.5,256.759,2997.9599609375,2.25
2019-09-17,1.93,1.66,1.81,21717.171,3.5,256.759,3005.69995117188,2.3
2019-09-18,1.91,1.68,1.8,21717.171,3.5,256.759,3006.72998046875,2.25
2019-09-19,1.92,1.66,1.79,21717.171,3.5,256.759,3006.7900390625,1.9
2019-09-20,1.91,1.61,1.74,21717.171,3.5,256.759,2992.07006835938,1.9
2019-09-23,1.93,1.59,1.72,21717.171,3.5,256.759,2991.78002929688,1.9
2019-09-24,1.91,1.52,1.64,21717.171,3.5,256.759,2966.60009765625,1.9
2019-09-25,1.9,1.6,1.73,21717.171,3.5,256.759,2984.8701171875,1.9
2019-09-26,1.88,1.59,1.7,21717.171,3.5,256.759,2977.6201171875,1.85
2019-09-27,1.85,1.56,1.69,21717.171,3.5,256.759,2961.7900390625,1.83
2019-09-30,1.83,1.55,1.68,21717.171,3.5,256.759,2976.73999023438,1.9
2019-10-01,1.81,1.51,1.65,21933.217,3.6,257.346,2940.25,1.88
2019-10-02,1.75,1.43,1.6,21933.217,3.6,257.346,2887.61010742188,1.85
2019-10-03,1.66,1.34,1.54,21933.217,3.6,257.346,2910.6298828125,1.83
2019-10-04,1.65,1.34,1.52,21933.217,3.6,257.346,2952.01000976562,1.82
2019-10-07,1.73,1.38,1.56,21933.217,3.6,257.346,2938.7900390625,1.82
2019-10-08,1.69,1.36,1.54,21933.217,3.6,257.346,2893.06005859375,1.82
2019-10-09,1.69,1.4,1.59,21933.217,3.6,257.346,2919.39990234375,1.82
2019-10-10,1.68,1.48,1.67,21933.217,3.6,257.346,2938.1298828125,1.82
2019-10-11,1.68,1.59,1.76,21933.217,3.6,257.346,2970.27001953125,1.82
2019-10-15,1.67,1.59,1.77,21933.217,3.6,257.346,2995.67993164062,1.9
2019-10-16,1.64,1.57,1.75,21933.217,3.6,257.346,2989.68994140625,1.9
2019-10-17,1.63,1.57,1.76,21933.217,3.6,257.346,2997.94995117188,1.85
2019-10-18,1.63,1.56,1.76,21933.217,3.6,257.346,2986.19995117188,1.85
2019-10-21,1.65,1.61,1.8,21933.217,3.6,257.346,3006.71997070312,1.85
2019-10-22,1.64,1.6,1.78,21933.217,3.6,257.346,2995.98999023438,1.85
2019-10-23,1.64,1.58,1.77,21933.217,3.6,257.346,3004.52001953125,1.85
2019-10-24,1.65,1.58,1.77,21933.217,3.6,257.346,3010.2900390625,1.85
2019-10-25,1.66,1.62,1.8,21933.217,3.6,257.346,3022.55004882812,1.83
2019-10-28,1.65,1.66,1.85,21933.217,3.6,257.346,3039.419921875,1.83
2019-10-29,1.64,1.66,1.84,21933.217,3.6,257.346,3036.88989257812,1.82
2019-10-30,1.62,1.61,1.78,21933.217,3.6,257.346,3046.77001953125,1.82
2019-10-31,1.57,1.51,1.69,21933.217,3.6,257.346,3037.56005859375,1.58
2019-11-01,1.55,1.55,1.73,21933.217,3.6,257.208,3066.90991210938,1.57
2019-11-04,1.57,1.6,1.79,21933.217,3.6,257.208,3078.27001953125,1.56
2019-11-05,1.58,1.66,1.86,21933.217,3.6,257.208,3074.6201171875,1.56
2019-11-06,1.57,1.63,1.81,21933.217,3.6,257.208,3076.78002929688,1.55
2019-11-07,1.58,1.74,1.92,21933.217,3.6,257.208,3085.17993164062,1.55
2019-11-08,1.58,1.74,1.94,21933.217,3.6,257.208,3093.080078125,1.55
2019-11-12,1.59,1.73,1.92,21933.217,3.6,257.208,3091.84008789062,1.55
2019-11-13,1.59,1.69,1.88,21933.217,3.6,257.208,3094.0400390625,1.55
2019-11-14,1.58,1.63,1.82,21933.217,3.6,257.208,3096.6298828125,1.55
2019-11-15,1.59,1.65,1.84,21933.217,3.6,257.208,3120.4599609375,1.55
2019-11-18,1.58,1.63,1.81,21933.217,3.6,257.208,3122.03002929688,1.55
2019-11-19,1.58,1.63,1.79,21933.217,3.6,257.208,3120.17993164062,1.55
2019-11-20,1.58,1.58,1.73,21933.217,3.6,257.208,3108.4599609375,1.55
2019-11-21,1.59,1.62,1.77,21933.217,3.6,257.208,3103.5400390625,1.55
2019-11-22,1.59,1.62,1.77,21933.217,3.6,257.208,3110.2900390625,1.55
2019-11-25,1.61,1.62,1.76,21933.217,3.6,257.208,3133.63989257812,1.55
2019-11-26,1.62,1.58,1.74,21933.217,3.6,257.208,3140.52001953125,1.55
2019-11-27,1.63,1.63,1.77,21933.217,3.6,257.208,3153.6298828125,1.55
2019-11-29,1.63,1.62,1.78,21933.217,3.6,257.208,3140.97998046875,1.56
2019-12-02,1.62,1.65,1.83,21933.217,3.6,256.974,3113.8701171875,1.56
2019-12-03,1.57,1.54,1.72,21933.217,3.6,256.974,3093.19995117188,1.55
2019-12-04,1.56,1.6,1.77,21933.217,3.6,256.974,3112.76000976562,1.55
2019-12-05,1.55,1.62,1.8,21933.217,3.6,256.974,3117.42993164062,1.55
2019-12-06,1.56,1.67,1.84,21933.217,3.6,256.974,3145.90991210938,1.55
2019-12-09,1.58,1.67,1.83,21933.217,3.6,256.974,3135.9599609375,1.55
2019-12-10,1.57,1.68,1.85,21933.217,3.6,256.974,3132.52001953125,1.55
2019-12-11,1.58,1.64,1.79,21933.217,3.6,256.974,3141.6298828125,1.55
2019-12-12,1.57,1.73,1.9,21933.217,3.6,256.974,3168.57006835938,1.55
2019-12-13,1.56,1.66,1.82,21933.217,3.6,256.974,3168.80004882812,1.55
2019-12-16,1.58,1.72,1.89,21933.217,3.6,256.974,3191.44995117188,1.56
2019-12-17,1.58,1.71,1.89,21933.217,3.6,256.974,3192.52001953125,1.55
2019-12-18,1.58,1.74,1.92,21933.217,3.6,256.974,3191.13989257812,1.55
2019-12-19,1.57,1.73,1.92,21933.217,3.6,256.974,3205.3701171875,1.55
2019-12-20,1.58,1.73,1.92,21933.217,3.6,256.974,3221.21997070312,1.55
2019-12-23,1.6,1.75,1.93,21933.217,3.6,256.974,3224.01000976562,1.55
2019-12-24,1.61,1.72,1.9,21933.217,3.6,256.974,3223.3798828125,1.55
2019-12-26,1.61,1.72,1.9,21933.217,3.6,256.974,3239.90991210938,1.55
2019-12-27,1.59,1.68,1.88,21933.217,3.6,256.974,3240.02001953125,1.55
2019-12-30,1.6,1.68,1.9,21933.217,3.6,256.974,3221.2900390625,1.55
2019-12-31,1.6,1.69,1.92,21933.217,3.6,256.974,3230.78002929688,1.55
2020-01-02,1.57,1.67,1.88,21727.657,3.6,257.971,3257.85009765625,1.55
2020-01-03,1.55,1.59,1.8,21727.657,3.6,257.971,3234.85009765625,1.55
2020-01-06,1.56,1.61,1.81,21727.657,3.6,257.971,3246.28002929688,1.55
2020-01-07,1.56,1.62,1.83,21727.657,3.6,257.971,3237.17993164062,1.55
2020-01-08,1.56,1.67,1.87,21727.657,3.6,257.971,3253.05004882812,1.55
2020-01-09,1.56,1.65,1.85,21727.657,3.6,257.971,3274.69995117188,1.55
2020-01-10,1.55,1.63,1.83,21727.657,3.6,257.971,3265.35009765625,1.54
2020-01-13,1.57,1.65,1.85,21727.657,3.6,257.971,3288.1298828125,1.54
2020-01-14,1.57,1.63,1.82,21727.657,3.6,257.971,3283.14990234375,1.54
2020-01-15,1.58,1.6,1.79,21727.657,3.6,257.971,3289.2900390625,1.54
2020-01-16,1.56,1.63,1.81,21727.657,3.6,257.971,3316.81005859375,1.54
2020-01-17,1.57,1.63,1.84,21727.657,3.6,257.971,3329.6201171875,1.55
2020-01-21,1.57,1.57,1.78,21727.657,3.6,257.971,3320.7900390625,1.55
2020-01-22,1.56,1.57,1.77,21727.657,3.6,257.971,3321.75,1.55
2020-01-23,1.56,1.55,1.74,21727.657,3.6,257.971,3325.5400390625,1.55
2020-01-24,1.55,1.51,1.7,21727.657,3.6,257.971,3295.46997070312,1.55
2020-01-27,1.57,1.44,1.61,21727.657,3.6,257.971,3243.6298828125,1.55
2020-01-28,1.58,1.47,1.65,21727.657,3.6,257.971,3276.23999023438,1.55
2020-01-29,1.57,1.41,1.6,21727.657,3.6,257.971,3273.39990234375,1.55
2020-01-30,1.57,1.39,1.57,21727.657,3.6,257.971,3283.65991210938,1.6
2020-01-31,1.54,1.32,1.51,21727.657,3.6,257.971,3225.52001953125,1.59
2020-02-03,1.56,1.35,1.54,21727.657,3.5,258.678,3248.919921875,1.59
2020-02-04,1.57,1.42,1.61,21727.657,3.5,258.678,3297.59008789062,1.59
2020-02-05,1.57,1.46,1.66,21727.657,3.5,258.678,3334.68994140625,1.59
2020-02-06,1.58,1.45,1.65,21727.657,3.5,258.678,3345.78002929688,1.59
2020-02-07,1.57,1.41,1.59,21727.657,3.5,258.678,3327.7099609375,1.58
2020-02-10,1.58,1.38,1.56,21727.657,3.5,258.678,3352.09008789062,1.58
2020-02-11,1.55,1.4,1.59,21727.657,3.5,258.678,3357.75,1.58
2020-02-12,1.56,1.45,1.62,21727.657,3.5,258.678,3379.44995117188,1.58
2020-02-13,1.56,1.43,1.61,21727.657,3.5,258.678,3373.93994140625,1.58
2020-02-14,1.56,1.42,1.59,21727.657,3.5,258.678,3380.15991210938,1.58
2020-02-18,1.56,1.39,1.55,21727.657,3.5,258.678,3370.2900390625,1.59
2020-02-19,1.56,1.41,1.56,21727.657,3.5,258.678,3386.14990234375,1.59
2020-02-20,1.55,1.37,1.52,21727.657,3.5,258.678,3373.22998046875,1.59
2020-02-21,1.53,1.3,1.46,21727.657,3.5,258.678,3337.75,1.58
2020-02-24,1.49,1.21,1.38,21727.657,3.5,258.678,3225.88989257812,1.58
2020-02-25,1.47,1.16,1.33,21727.657,3.5,258.678,3128.2099609375,1.58
2020-02-26,1.42,1.14,1.33,21727.657,3.5,258.678,3116.38989257812,1.58
2020-02-27,1.33,1.11,1.3,21727.657,3.5,258.678,2978.76000976562,1.58
2020-02-28,1.11,0.89,1.13,21727.657,3.5,258.678,2954.21997070312,1.58
2020-03-02,0.95,0.88,1.1,21727.657,4.4,258.115,3090.22998046875,1.59
2020-03-03,0.83,0.77,1.02,21727.657,4.4,258.115,3003.3701171875,1.59
2020-03-04,0.68,0.75,1.02,21727.657,4.4,258.115,3130.1201171875,1.09
2020-03-05,0.53,0.67,0.92,21727.657,4.4,258.115,3023.93994140625,1.09
2020-03-06,0.41,0.58,0.74,21727.657,4.4,258.115,2972.3701171875,1.09
2020-03-09,0.27,0.46,0.54,21727.657,4.4,258.115,2746.56005859375,1.09
2020-03-10,0.43,0.63,0.76,21727.657,4.4,258.115,2882.22998046875,1.09
2020-03-11,0.4,0.66,0.82,21727.657,4.4,258.115,2741.3798828125,1.09
2020-03-12,0.37,0.66,0.88,21727.657,4.4,258.115,2480.63989257812,1.1
2020-03-13,0.38,0.7,0.94,21727.657,4.4,258.115,2711.02001953125,1.1
2020-03-16,0.29,0.49,0.73,21727.657,4.4,258.115,2386.1298828125,0.25
2020-03-17,0.24,0.66,1.02,21727.657,4.4,258.115,2529.18994140625,0.25
2020-03-18,0.08,0.79,1.18,21727.657,4.4,258.115,2398.10009765625,0.25
2020-03-19,0.06,0.66,1.12,21727.657,4.4,258.115,2409.38989257812,0.2
2020-03-20,0.05,0.52,0.92,21727.657,4.4,258.115,2304.919921875,0.15
2020-03-23,0.08,0.38,0.76,21727.657,4.4,258.115,2237.39990234375,0.15
2020-03-24,0.09,0.52,0.84,21727.657,4.4,258.115,2447.330078125,0.12
2020-03-25,0.07,0.56,0.88,21727.657,4.4,258.115,2475.56005859375,0.1
2020-03-26,0.04,0.51,0.83,21727.657,4.4,258.115,2630.07006835938,0.1
2020-03-27,0.02,0.41,0.72,21727.657,4.4,258.115,2541.46997070312,0.1
2020-03-30,0.12,0.39,0.7,21727.657,4.4,258.115,2626.64990234375,0.09
2020-03-31,0.15,0.37,0.7,21727.657,4.4,258.115,2584.59008789062,0.08
2020-04-01,0.14,0.37,0.62,19935.444,14.8,256.389,2470.5,0.06
2020-04-02,0.15,0.39,0.63,19935.444,14.8,256.389,2526.89990234375,0.05
2020-04-03,0.15,0.39,0.62,19935.444,14.8,256.389,2488.64990234375,0.05
2020-04-06,0.17,0.44,0.67,19935.444,14.8,256.389,2663.67993164062,0.05
2020-04-07,0.2,0.48,0.75,19935.444,14.8,256.389,2659.40991210938,0.05
2020-04-08,0.24,0.47,0.77,19935.444,14.8,256.389,2749.97998046875,0.05
2020-04-09,0.24,0.41,0.73,19935.444,14.8,256.389,2789.82006835938,0.05
2020-04-13,0.27,0.44,0.76,19935.444,14.8,256.389,2761.6298828125,0.05
2020-04-14,0.24,0.42,0.76,19935.444,14.8,256.389,2846.06005859375,0.05
2020-04-15,0.19,0.34,0.63,19935.444,14.8,256.389,2783.36010742188,0.05
2020-04-16,0.18,0.35,0.61,19935.444,14.8,256.389,2799.55004882812,0.05
2020-04-17,0.16,0.36,0.65,19935.444,14.8,256.389,2874.56005859375,0.05
2020-04-20,0.15,0.35,0.63,19935.444,14.8,256.389,2823.15991210938,0.05
2020-04-21,0.14,0.34,0.58,19935.444,14.8,256.389,2736.56005859375,0.05
2020-04-22,0.14,0.37,0.63,19935.444,14.8,256.389,2799.31005859375,0.05
2020-04-23,0.14,0.37,0.61,19935.444,14.8,256.389,2797.80004882812,0.04
2020-04-24,0.14,0.36,0.6,19935.444,14.8,256.389,2836.73999023438,0.05
2020-04-27,0.15,0.41,0.67,19935.444,14.8,256.389,2878.47998046875,0.04
2020-04-28,0.13,0.37,0.62,19935.444,14.8,256.389,2863.38989257812,0.04
2020-04-29,0.12,0.36,0.63,19935.444,14.8,256.389,2939.51000976562,0.04
2020-04-30,0.11,0.36,0.64,19935.444,14.8,256.389,2912.42993164062,0.05
2020-05-01,0.12,0.36,0.64,19935.444,13.2,256.394,2830.7099609375,0.05
2020-05-04,0.14,0.36,0.64,19935.444,13.2,256.394,2842.73999023438,0.05
2020-05-05,0.15,0.36,0.66,19935.444,13.2,256.394,2868.43994140625,0.05
2020-05-06,0.16,0.37,0.72,19935.444,13.2,256.394,2848.419921875,0.05
2020-05-07,0.14,0.29,0.63,19935.444,13.2,256.394,2881.18994140625,0.05
2020-05-08,0.15,0.33,0.69,19935.444,13.2,256.394,2929.80004882812,0.05
2020-05-11,0.16,0.36,0.73,19935.444,13.2,256.394,2930.18994140625,0.05
2020-05-12,0.16,0.34,0.69,19935.444,13.2,256.394,2870.1201171875,0.05
2020-05-13,0.15,0.31,0.64,19935.444,13.2,256.394,2820,0.05
2020-05-14,0.15,0.31,0.63,19935.444,13.2,256.394,2852.5,0.05
2020-05-15,0.15,0.31,0.64,19935.444,13.2,256.394,2863.69995117188,0.05
2020-05-18,0.15,0.38,0.73,19935.444,13.2,256.394,2953.90991210938,0.05
2020-05-19,0.15,0.35,0.7,19935.444,13.2,256.394,2922.93994140625,0.05
2020-05-20,0.14,0.34,0.68,19935.444,13.2,256.394,2971.61010742188,0.05
2020-05-21,0.14,0.35,0.68,19935.444,13.2,256.394,2948.51000976562,0.05
2020-05-22,0.16,0.34,0.66,19935.444,13.2,256.394,2955.44995117188,0.05
2020-05-26,0.17,0.35,0.69,19935.444,13.2,256.394,2991.77001953125,0.05
2020-05-27,0.17,0.34,0.68,19935.444,13.2,256.394,3036.1298828125,0.05
2020-05-28,0.18,0.34,0.7,19935.444,13.2,256.394,3029.72998046875,0.05
2020-05-29,0.18,0.3,0.65,19935.444,13.2,256.394,3044.31005859375,0.05
2020-06-01,0.18,0.31,0.66,19935.444,11,257.797,3055.72998046875,0.05
2020-06-02,0.18,0.32,0.68,19935.444,11,257.797,3080.82006835938,0.06
2020-06-03,0.19,0.38,0.77,19935.444,11,257.797,3122.8701171875,0.06
2020-06-04,0.18,0.4,0.82,19935.444,11,257.797,3112.35009765625,0.06
2020-06-05,0.18,0.47,0.91,19935.444,11,257.797,3193.92993164062,0.07
2020-06-08,0.19,0.45,0.88,19935.444,11,257.797,3232.38989257812,0.07
2020-06-09,0.19,0.4,0.84,19935.444,11,257.797,3207.17993164062,0.07
2020-06-10,0.19,0.33,0.75,19935.444,11,257.797,3190.13989257812,0.08
2020-06-11,0.18,0.32,0.66,19935.444,11,257.797,3002.10009765625,0.08
2020-06-12,0.18,0.33,0.71,19935.444,11,257.797,3041.31005859375,0.08
2020-06-15,0.19,0.33,0.71,19935.444,11,257.797,3066.59008789062,0.09
2020-06-16,0.19,0.34,0.75,19935.444,11,257.797,3124.73999023438,0.09
2020-06-17,0.18,0.34,0.74,19935.444,11,257.797,3113.48999023438,0.09
2020-06-18,0.17,0.34,0.71,19935.444,11,257.797,3115.34008789062,0.09
2020-06-19,0.17,0.33,0.7,19935.444,11,257.797,3097.73999023438,0.09
2020-06-22,0.18,0.34,0.71,19935.444,11,257.797,3117.86010742188,0.08
2020-06-23,0.17,0.33,0.72,19935.444,11,257.797,3131.2900390625,0.08
2020-06-24,0.17,0.33,0.69,19935.444,11,257.797,3050.330078125,0.08
2020-06-25,0.17,0.32,0.68,19935.444,11,257.797,3083.76000976562,0.08
2020-06-26,0.17,0.3,0.64,19935.444,11,257.797,3009.05004882812,0.08
2020-06-29,0.18,0.28,0.64,19935.444,11,257.797,3053.23999023438,0.08
2020-06-30,0.18,0.29,0.66,19935.444,11,257.797,3100.2900390625,0.08
2020-07-01,0.17,0.31,0.69,21684.551,10.2,259.101,3115.86010742188,0.08
2020-07-02,0.16,0.29,0.68,21684.551,10.2,259.101,3130.01000976562,0.09
2020-07-06,0.16,0.31,0.69,21684.551,10.2,259.101,3179.71997070312,0.09
2020-07-07,0.17,0.29,0.65,21684.551,10.2,259.101,3145.32006835938,0.09
2020-07-08,0.17,0.3,0.67,21684.551,10.2,259.101,3169.93994140625,0.09
2020-07-09,0.16,0.28,0.62,21684.551,10.2,259.101,3152.05004882812,0.09
2020-07-10,0.15,0.3,0.65,21684.551,10.2,259.101,3185.0400390625,0.09
2020-07-13,0.15,0.3,0.64,21684.551,10.2,259.101,3155.21997070312,0.09
2020-07-14,0.14,0.28,0.63,21684.551,10.2,259.101,3197.52001953125,0.09
2020-07-15,0.15,0.28,0.64,21684.551,10.2,259.101,3226.56005859375,0.1
2020-07-16,0.13,0.28,0.62,21684.551,10.2,259.101,3215.57006835938,0.1
2020-07-17,0.13,0.29,0.64,21684.551,10.2,259.101,3224.72998046875,0.09
2020-07-20,0.14,0.29,0.62,21684.551,10.2,259.101,3251.84008789062,0.1
2020-07-21,0.13,0.27,0.61,21684.551,10.2,259.101,3257.30004882812,0.1
2020-07-22,0.14,0.27,0.6,21684.551,10.2,259.101,3276.02001953125,0.09
2020-07-23,0.13,0.27,0.59,21684.551,10.2,259.101,3235.65991210938,0.09
2020-07-24,0.14,0.27,0.59,21684.551,10.2,259.101,3215.6298828125,0.09
